Date,DATABASE_CODE,DATASET_CODE,Index Value,Total Market Value,Dividend Market Value
12/8/2020,NASDAQOMX,NQUSS50201020CADT,4126.08,22497675040.0,0
12/9/2020,NASDAQOMX,NQUSS50201020CADT,4119.64,22462573990.0,0
12/10/2020,NASDAQOMX,NQUSS50201020CADT,4088.07,22290416728.0,0
12/11/2020,NASDAQOMX,NQUSS50201020CADT,4072.35,22204703600.0,0
12/14/2020,NASDAQOMX,NQUSS50201020CADT,3991.14,21761874559.0,0
12/15/2020,NASDAQOMX,NQUSS50201020CADT,4051.66,22091882465.0,0
12/16/2020,NASDAQOMX,NQUSS50201020CADT,4015.58,21895159880.0,0
12/17/2020,NASDAQOMX,NQUSS50201020CADT,4044.89,22054962625.0,0
12/18/2020,NASDAQOMX,NQUSS50201020CADT,4077.42,22232362803.0,0
12/21/2020,NASDAQOMX,NQUSS50201020CADT,4225.94,23032184507.0,0
12/22/2020,NASDAQOMX,NQUSS50201020CADT,4251.17,23169704798.0,0
12/23/2020,NASDAQOMX,NQUSS50201020CADT,4264.87,23244336587.0,0
12/24/2020,NASDAQOMX,NQUSS50201020CADT,4274.01,23294142929.0,0
12/25/2020,NASDAQOMX,NQUSS50201020CADT,4274.01,23294142929.0,0
12/28/2020,NASDAQOMX,NQUSS50201020CADT,4356.14,23741777191.0,0
12/29/2020,NASDAQOMX,NQUSS50201020CADT,4316.55,23526032053.0,0
12/30/2020,NASDAQOMX,NQUSS50201020CADT,4340.93,23658875279.0,0
12/31/2020,NASDAQOMX,NQUSS50201020CADT,4338.56,23645979790.0,0
9/21/2020,NASDAQOMX,NQUSS30202000CADT,1134.54,11532269361.0,0
9/22/2020,NASDAQOMX,NQUSS30202000CADT,1138.93,11576874025.0,0
9/23/2020,NASDAQOMX,NQUSS30202000CADT,1105.52,11237329491.0,0
9/24/2020,NASDAQOMX,NQUSS30202000CADT,1131.89,11505353556.0,0
9/25/2020,NASDAQOMX,NQUSS30202000CADT,1145.55,11644176670.0,0
9/28/2020,NASDAQOMX,NQUSS30202000CADT,1179.45,11988739619.0,0
9/29/2020,NASDAQOMX,NQUSS30202000CADT,1178.96,11983772187.0,0
9/30/2020,NASDAQOMX,NQUSS30202000CADT,1183.45,12068265786.0,0
10/1/2020,NASDAQOMX,NQUSS30202000CADT,1219.1,12431745849.0,0
10/2/2020,NASDAQOMX,NQUSS30202000CADT,1229.21,12534839008.0,0
10/5/2020,NASDAQOMX,NQUSS30202000CADT,1279.23,13044946189.0,0
10/6/2020,NASDAQOMX,NQUSS30202000CADT,1274.66,12998368915.0,0
10/7/2020,NASDAQOMX,NQUSS30202000CADT,1301.55,13272570397.0,0
10/8/2020,NASDAQOMX,NQUSS30202000CADT,1322.59,13487116738.0,0
10/9/2020,NASDAQOMX,NQUSS30202000CADT,1345.24,13718086335.0,0
10/12/2020,NASDAQOMX,NQUSS30202000CADT,1357.89,13847074984.0,0
10/13/2020,NASDAQOMX,NQUSS30202000CADT,1342.31,13688246227.0,0
10/14/2020,NASDAQOMX,NQUSS30202000CADT,1338.67,13651071972.0,0
10/15/2020,NASDAQOMX,NQUSS30202000CADT,1385.85,14132173153.0,0
10/16/2020,NASDAQOMX,NQUSS30202000CADT,1361.73,13886218176.0,0
10/19/2020,NASDAQOMX,NQUSS30202000CADT,1349.89,13765500894.0,0
10/20/2020,NASDAQOMX,NQUSS30202000CADT,1346.28,13728691834.0,0
10/21/2020,NASDAQOMX,NQUSS30202000CADT,1306.87,13326818553.0,0
10/22/2020,NASDAQOMX,NQUSS30202000CADT,1317.84,13438639766.0,0
10/23/2020,NASDAQOMX,NQUSS30202000CADT,1324.49,13506519339.0,0
10/26/2020,NASDAQOMX,NQUSS30202000CADT,1305.92,13317122228.0,0
10/27/2020,NASDAQOMX,NQUSS30202000CADT,1326.09,13522842293.0,0
10/28/2020,NASDAQOMX,NQUSS30202000CADT,1293.43,13189742562.0,0
10/29/2020,NASDAQOMX,NQUSS30202000CADT,1309.63,13354987841.0,0
10/30/2020,NASDAQOMX,NQUSS30202000CADT,1275.83,13010232497.0,0
11/2/2020,NASDAQOMX,NQUSS30202000CADT,1265.14,12901234087.0,0
11/3/2020,NASDAQOMX,NQUSS30202000CADT,1284.88,13102617579.0,0
11/4/2020,NASDAQOMX,NQUSS30202000CADT,1317.72,13437414013.0,0
11/5/2020,NASDAQOMX,NQUSS30202000CADT,1336.2,13625883988.0,0
11/6/2020,NASDAQOMX,NQUSS30202000CADT,1312.41,13383280780.0,0
11/9/2020,NASDAQOMX,NQUSS30202000CADT,1360.68,13867374541.0,8208326
11/10/2020,NASDAQOMX,NQUSS30202000CADT,1402.44,14292904556.0,0
11/11/2020,NASDAQOMX,NQUSS30202000CADT,1385.52,14110107146.0,0
11/12/2020,NASDAQOMX,NQUSS30202000CADT,1370.35,13955586652.0,0
11/13/2020,NASDAQOMX,NQUSS30202000CADT,1392.01,14176158969.0,0
11/16/2020,NASDAQOMX,NQUSS30202000CADT,1406.0,14318721911.0,0
11/17/2020,NASDAQOMX,NQUSS30202000CADT,1416.57,14426334795.0,0
11/18/2020,NASDAQOMX,NQUSS30202000CADT,1399.52,14387463421.0,0
11/19/2020,NASDAQOMX,NQUSS30202000CADT,1412.63,14522239533.0,0
11/20/2020,NASDAQOMX,NQUSS30202000CADT,1412.87,14524781072.0,0
11/23/2020,NASDAQOMX,NQUSS30202000CADT,1437.56,14770762470.0,7792215
11/24/2020,NASDAQOMX,NQUSS30202000CADT,1466.39,15067034084.0,0
11/25/2020,NASDAQOMX,NQUSS30202000CADT,1478.73,14952966445.0,0
11/26/2020,NASDAQOMX,NQUSS30202000CADT,1479.35,14959286623.0,0
11/27/2020,NASDAQOMX,NQUSS30202000CADT,1477.74,14942920616.0,0
11/30/2020,NASDAQOMX,NQUSS30202000CADT,1432.42,14471787259.0,12875222
12/1/2020,NASDAQOMX,NQUSS30202000CADT,1470.04,14851887920.0,0
12/2/2020,NASDAQOMX,NQUSS30202000CADT,1476.71,14919287772.0,0
12/3/2020,NASDAQOMX,NQUSS30202000CADT,1486.76,15020794830.0,0
12/4/2020,NASDAQOMX,NQUSS30202000CADT,1503.55,15190391217.0,0
12/7/2020,NASDAQOMX,NQUSS30202000CADT,1515.14,15307523014.0,0
12/8/2020,NASDAQOMX,NQUSS30202000CADT,1512.51,15280942931.0,0
12/9/2020,NASDAQOMX,NQUSS30202000CADT,1521.33,15370018368.0,0
12/10/2020,NASDAQOMX,NQUSS30202000CADT,1533.24,15490378929.0,0
12/11/2020,NASDAQOMX,NQUSS30202000CADT,1562.51,15786093651.0,0
12/14/2020,NASDAQOMX,NQUSS30202000CADT,1573.68,15898960001.0,0
12/15/2020,NASDAQOMX,NQUSS30202000CADT,1617.92,16345881246.0,0
12/16/2020,NASDAQOMX,NQUSS30202000CADT,1621.84,16385515299.0,0
12/17/2020,NASDAQOMX,NQUSS30202000CADT,1642.78,16594069846.0,3047965
12/18/2020,NASDAQOMX,NQUSS30202000CADT,1651.17,16678826305.0,0
12/21/2020,NASDAQOMX,NQUSS30202000CADT,1670.73,16876393012.0,0
12/22/2020,NASDAQOMX,NQUSS30202000CADT,1685.57,17026246475.0,0
12/23/2020,NASDAQOMX,NQUSS30202000CADT,1667.53,16815558382.0,0
12/24/2020,NASDAQOMX,NQUSS30202000CADT,1661.42,16753957466.0,0
12/25/2020,NASDAQOMX,NQUSS30202000CADT,1661.42,16753957466.0,0
12/28/2020,NASDAQOMX,NQUSS30202000CADT,1629.82,16435290657.0,0
12/29/2020,NASDAQOMX,NQUSS30202000CADT,1607.22,16207346540.0,0
12/30/2020,NASDAQOMX,NQUSS30202000CADT,1602.13,16156013245.0,0
12/31/2020,NASDAQOMX,NQUSS30202000CADT,1582.59,15959043313.0,0
9/21/2020,NASDAQOMX,NQUSS50203000CADT,1068.92,14406524008.0,0
9/22/2020,NASDAQOMX,NQUSS50203000CADT,1080.83,14566913034.0,0
9/23/2020,NASDAQOMX,NQUSS50203000CADT,1060.25,14289564912.0,0
9/24/2020,NASDAQOMX,NQUSS50203000CADT,1070.55,14416590687.0,11817829
9/25/2020,NASDAQOMX,NQUSS50203000CADT,1074.36,14467878453.0,0
9/28/2020,NASDAQOMX,NQUSS50203000CADT,1094.87,14744118119.0,0
9/29/2020,NASDAQOMX,NQUSS50203000CADT,1093.36,14723810746.0,0
9/30/2020,NASDAQOMX,NQUSS50203000CADT,1085.18,14542430484.0,2094682
10/1/2020,NASDAQOMX,NQUSS50203000CADT,1082.16,14499802388.0,2171551
10/2/2020,NASDAQOMX,NQUSS50203000CADT,1103.79,14789574017.0,0
10/5/2020,NASDAQOMX,NQUSS50203000CADT,1122.41,15039079201.0,0
10/6/2020,NASDAQOMX,NQUSS50203000CADT,1132.52,15174561248.0,0
10/7/2020,NASDAQOMX,NQUSS50203000CADT,1158.01,15516114173.0,0
10/8/2020,NASDAQOMX,NQUSS50203000CADT,1168.38,15655026318.0,0
10/9/2020,NASDAQOMX,NQUSS50203000CADT,1166.4,15628478978.0,0
10/12/2020,NASDAQOMX,NQUSS50203000CADT,1173.93,15729360268.0,0
10/13/2020,NASDAQOMX,NQUSS50203000CADT,1159.65,15538075233.0,0
10/14/2020,NASDAQOMX,NQUSS50203000CADT,1157.62,15510888588.0,0
10/15/2020,NASDAQOMX,NQUSS50203000CADT,1184.6,15872369457.0,0
10/16/2020,NASDAQOMX,NQUSS50203000CADT,1180.69,15819962080.0,0
10/19/2020,NASDAQOMX,NQUSS50203000CADT,1166.02,15623315984.0,0
10/20/2020,NASDAQOMX,NQUSS50203000CADT,1170.01,15676783857.0,0
10/21/2020,NASDAQOMX,NQUSS50203000CADT,1173.16,15719115422.0,0
10/22/2020,NASDAQOMX,NQUSS50203000CADT,1197.18,16040930211.0,0
10/23/2020,NASDAQOMX,NQUSS50203000CADT,1204.94,16144804147.0,0
10/26/2020,NASDAQOMX,NQUSS50203000CADT,1196.06,16025904089.0,0
10/27/2020,NASDAQOMX,NQUSS50203000CADT,1173.2,15719528831.0,0
10/28/2020,NASDAQOMX,NQUSS50203000CADT,1143.33,15319321715.0,0
10/29/2020,NASDAQOMX,NQUSS50203000CADT,1159.6,15535003879.0,2328805
10/30/2020,NASDAQOMX,NQUSS50203000CADT,1160.19,15542949532.0,0
11/2/2020,NASDAQOMX,NQUSS50203000CADT,1197.0,16036113931.0,0
11/3/2020,NASDAQOMX,NQUSS50203000CADT,1223.72,16394026308.0,0
11/4/2020,NASDAQOMX,NQUSS50203000CADT,1186.01,15892616645.0,0
11/5/2020,NASDAQOMX,NQUSS50203000CADT,1225.37,16419951153.0,0
11/6/2020,NASDAQOMX,NQUSS50203000CADT,1218.13,16322952064.0,0
11/9/2020,NASDAQOMX,NQUSS50203000CADT,1286.35,17234039983.0,3081363
11/10/2020,NASDAQOMX,NQUSS50203000CADT,1338.6,17934021888.0,0
11/11/2020,NASDAQOMX,NQUSS50203000CADT,1326.18,17693613138.0,0
11/12/2020,NASDAQOMX,NQUSS50203000CADT,1281.09,17075175018.0,16800523
11/13/2020,NASDAQOMX,NQUSS50203000CADT,1308.32,17436770110.0,1343082
11/16/2020,NASDAQOMX,NQUSS50203000CADT,1349.63,17987384020.0,0
11/17/2020,NASDAQOMX,NQUSS50203000CADT,1352.32,18023242333.0,0
11/18/2020,NASDAQOMX,NQUSS50203000CADT,1332.8,17806163849.0,0
11/19/2020,NASDAQOMX,NQUSS50203000CADT,1328.54,17749216081.0,0
11/20/2020,NASDAQOMX,NQUSS50203000CADT,1321.03,17648832553.0,0
11/23/2020,NASDAQOMX,NQUSS50203000CADT,1350.78,18038583015.0,7725057
11/24/2020,NASDAQOMX,NQUSS50203000CADT,1395.48,18635604606.0,0
11/25/2020,NASDAQOMX,NQUSS50203000CADT,1375.82,18153884609.0,0
11/26/2020,NASDAQOMX,NQUSS50203000CADT,1376.4,18161557721.0,0
11/27/2020,NASDAQOMX,NQUSS50203000CADT,1362.61,17979681145.0,0
11/30/2020,NASDAQOMX,NQUSS50203000CADT,1332.29,17579527167.0,0
12/1/2020,NASDAQOMX,NQUSS50203000CADT,1347.21,17776376452.0,0
12/2/2020,NASDAQOMX,NQUSS50203000CADT,1346.34,17764926911.0,0
12/3/2020,NASDAQOMX,NQUSS50203000CADT,1343.69,17729959068.0,0
12/4/2020,NASDAQOMX,NQUSS50203000CADT,1378.82,18193540677.0,0
12/7/2020,NASDAQOMX,NQUSS50203000CADT,1376.94,18168752804.0,0
12/8/2020,NASDAQOMX,NQUSS50203000CADT,1392.43,18373080614.0,0
12/9/2020,NASDAQOMX,NQUSS50203000CADT,1409.39,18596918593.0,0
12/10/2020,NASDAQOMX,NQUSS50203000CADT,1399.9,18471720951.0,0
12/11/2020,NASDAQOMX,NQUSS50203000CADT,1417.78,18707552013.0,0
12/14/2020,NASDAQOMX,NQUSS50203000CADT,1408.17,18580797003.0,0
12/15/2020,NASDAQOMX,NQUSS50203000CADT,1442.61,19035178609.0,0
12/16/2020,NASDAQOMX,NQUSS50203000CADT,1427.36,18833967170.0,0
12/17/2020,NASDAQOMX,NQUSS50203000CADT,1433.62,18916540704.0,0
12/18/2020,NASDAQOMX,NQUSS50203000CADT,1415.88,18682464846.0,0
12/21/2020,NASDAQOMX,NQUSS50203000CADT,1408.26,18606709945.0,0
12/22/2020,NASDAQOMX,NQUSS50203000CADT,1417.29,18725930609.0,0
12/23/2020,NASDAQOMX,NQUSS50203000CADT,1416.49,18704684165.0,11500776
12/24/2020,NASDAQOMX,NQUSS50203000CADT,1418.11,18726114261.0,0
12/25/2020,NASDAQOMX,NQUSS50203000CADT,1418.11,18726114261.0,0
12/28/2020,NASDAQOMX,NQUSS50203000CADT,1433.34,18927184569.0,0
12/29/2020,NASDAQOMX,NQUSS50203000CADT,1410.54,18626123357.0,0
12/30/2020,NASDAQOMX,NQUSS50203000CADT,1414.8,18682375105.0,0
12/31/2020,NASDAQOMX,NQUSS50203000CADT,1421.6,18770183121.0,1993135
9/21/2020,NASDAQOMX,NQUSS35102000CADT,1183.18,16989740189.0,0
9/22/2020,NASDAQOMX,NQUSS35102000CADT,1203.79,17280409995.0,5271620
9/23/2020,NASDAQOMX,NQUSS35102000CADT,1167.39,16757926628.0,0
9/24/2020,NASDAQOMX,NQUSS35102000CADT,1176.31,16886037453.0,0
9/25/2020,NASDAQOMX,NQUSS35102000CADT,1204.14,17285497481.0,0
9/28/2020,NASDAQOMX,NQUSS35102000CADT,1252.73,17983005797.0,0
9/29/2020,NASDAQOMX,NQUSS35102000CADT,1238.96,17716076968.0,69220573
9/30/2020,NASDAQOMX,NQUSS35102000CADT,1236.16,17676779794.0,0
10/1/2020,NASDAQOMX,NQUSS35102000CADT,1262.89,18059107082.0,0
10/2/2020,NASDAQOMX,NQUSS35102000CADT,1287.6,18412488122.0,0
10/5/2020,NASDAQOMX,NQUSS35102000CADT,1262.86,18056994930.0,1697729
10/6/2020,NASDAQOMX,NQUSS35102000CADT,1260.07,18017057722.0,0
10/7/2020,NASDAQOMX,NQUSS35102000CADT,1252.74,18006796850.0,0
10/8/2020,NASDAQOMX,NQUSS35102000CADT,1283.25,18445364929.0,0
10/9/2020,NASDAQOMX,NQUSS35102000CADT,1270.46,18261510222.0,0
10/12/2020,NASDAQOMX,NQUSS35102000CADT,1274.5,18319678042.0,0
10/13/2020,NASDAQOMX,NQUSS35102000CADT,1236.73,17776684296.0,0
10/14/2020,NASDAQOMX,NQUSS35102000CADT,1215.61,17473177091.0,0
10/15/2020,NASDAQOMX,NQUSS35102000CADT,1239.43,17815487876.0,0
10/16/2020,NASDAQOMX,NQUSS35102000CADT,1215.62,17473263282.0,0
10/19/2020,NASDAQOMX,NQUSS35102000CADT,1190.55,17112944898.0,0
10/20/2020,NASDAQOMX,NQUSS35102000CADT,1210.05,17393161789.0,0
10/21/2020,NASDAQOMX,NQUSS35102000CADT,1211.39,17412540870.0,0
10/22/2020,NASDAQOMX,NQUSS35102000CADT,1231.75,17699909835.0,5195530
10/23/2020,NASDAQOMX,NQUSS35102000CADT,1258.34,18081988249.0,0
10/26/2020,NASDAQOMX,NQUSS35102000CADT,1241.7,17842940062.0,0
10/27/2020,NASDAQOMX,NQUSS35102000CADT,1210.32,17392026434.0,0
10/28/2020,NASDAQOMX,NQUSS35102000CADT,1194.12,17159237890.0,0
10/29/2020,NASDAQOMX,NQUSS35102000CADT,1224.52,17596089787.0,0
10/30/2020,NASDAQOMX,NQUSS35102000CADT,1217.65,17497335822.0,0
11/2/2020,NASDAQOMX,NQUSS35102000CADT,1230.11,17674638789.0,1699450
11/3/2020,NASDAQOMX,NQUSS35102000CADT,1243.46,17866442012.0,0
11/4/2020,NASDAQOMX,NQUSS35102000CADT,1235.28,17750563173.0,0
11/5/2020,NASDAQOMX,NQUSS35102000CADT,1232.23,17706717437.0,0
11/6/2020,NASDAQOMX,NQUSS35102000CADT,1208.39,17364135388.0,0
11/9/2020,NASDAQOMX,NQUSS35102000CADT,1324.42,19031430526.0,0
11/10/2020,NASDAQOMX,NQUSS35102000CADT,1382.97,19872825903.0,0
11/11/2020,NASDAQOMX,NQUSS35102000CADT,1362.04,19592057886.0,0
11/12/2020,NASDAQOMX,NQUSS35102000CADT,1331.82,19157372519.0,0
11/13/2020,NASDAQOMX,NQUSS35102000CADT,1391.45,20015132168.0,0
11/16/2020,NASDAQOMX,NQUSS35102000CADT,1437.23,20673655284.0,0
11/17/2020,NASDAQOMX,NQUSS35102000CADT,1439.02,20699451819.0,0
11/18/2020,NASDAQOMX,NQUSS35102000CADT,1402.9,20634585968.0,0
11/19/2020,NASDAQOMX,NQUSS35102000CADT,1412.21,20766198370.0,5267371
11/20/2020,NASDAQOMX,NQUSS35102000CADT,1410.31,20738288240.0,0
11/23/2020,NASDAQOMX,NQUSS35102000CADT,1467.38,21577484032.0,0
11/24/2020,NASDAQOMX,NQUSS35102000CADT,1503.28,22105417436.0,0
11/25/2020,NASDAQOMX,NQUSS35102000CADT,1483.92,21776687720.0,0
11/26/2020,NASDAQOMX,NQUSS35102000CADT,1484.54,21785892083.0,0
11/27/2020,NASDAQOMX,NQUSS35102000CADT,1458.57,21404750694.0,0
11/30/2020,NASDAQOMX,NQUSS35102000CADT,1422.67,20877846788.0,0
12/1/2020,NASDAQOMX,NQUSS35102000CADT,1447.54,21241203397.0,1652095
12/2/2020,NASDAQOMX,NQUSS35102000CADT,1445.27,21207974480.0,0
12/3/2020,NASDAQOMX,NQUSS35102000CADT,1449.31,21267262869.0,0
12/4/2020,NASDAQOMX,NQUSS35102000CADT,1463.38,21473681776.0,0
12/7/2020,NASDAQOMX,NQUSS35102000CADT,1440.05,21131250697.0,0
12/8/2020,NASDAQOMX,NQUSS35102000CADT,1454.4,21341811726.0,0
12/9/2020,NASDAQOMX,NQUSS35102000CADT,1457.64,21375003409.0,14458295
12/10/2020,NASDAQOMX,NQUSS35102000CADT,1435.79,21054593740.0,0
12/11/2020,NASDAQOMX,NQUSS35102000CADT,1423.01,20867184198.0,0
12/14/2020,NASDAQOMX,NQUSS35102000CADT,1414.01,20713809575.0,21381835
12/15/2020,NASDAQOMX,NQUSS35102000CADT,1456.2,21331791070.0,0
12/16/2020,NASDAQOMX,NQUSS35102000CADT,1453.75,21295904987.0,0
12/17/2020,NASDAQOMX,NQUSS35102000CADT,1454.74,21310489428.0,0
12/18/2020,NASDAQOMX,NQUSS35102000CADT,1423.69,20855593970.0,0
12/21/2020,NASDAQOMX,NQUSS35102000CADT,1425.3,20879134774.0,0
12/22/2020,NASDAQOMX,NQUSS35102000CADT,1438.88,21072897840.0,5187953
12/23/2020,NASDAQOMX,NQUSS35102000CADT,1440.24,20947350947.0,0
12/24/2020,NASDAQOMX,NQUSS35102000CADT,1454.55,21143531310.0,12008858
12/25/2020,NASDAQOMX,NQUSS35102000CADT,1454.55,21143531310.0,0
12/28/2020,NASDAQOMX,NQUSS35102000CADT,1462.24,21255253257.0,0
12/29/2020,NASDAQOMX,NQUSS35102000CADT,1427.44,20742609425.0,6888376
12/30/2020,NASDAQOMX,NQUSS35102000CADT,1430.67,20736723616.0,52759427
12/31/2020,NASDAQOMX,NQUSS35102000CADT,1442.33,20892910673.0,12815642
9/21/2020,NASDAQOMX,NQUSS40401010CADT,1719.0,11124401157.0,0
9/22/2020,NASDAQOMX,NQUSS40401010CADT,1732.42,11211284947.0,0
9/23/2020,NASDAQOMX,NQUSS40401010CADT,1699.01,10995038278.0,0
9/24/2020,NASDAQOMX,NQUSS40401010CADT,1694.68,10967023353.0,0
9/25/2020,NASDAQOMX,NQUSS40401010CADT,1721.83,11142742968.0,0
9/28/2020,NASDAQOMX,NQUSS40401010CADT,1759.98,11389598834.0,0
9/29/2020,NASDAQOMX,NQUSS40401010CADT,1740.15,11258065762.0,3204496
9/30/2020,NASDAQOMX,NQUSS40401010CADT,1720.67,11093774375.0,0
10/1/2020,NASDAQOMX,NQUSS40401010CADT,1717.77,11075050451.0,0
10/2/2020,NASDAQOMX,NQUSS40401010CADT,1745.8,11255790199.0,0
10/5/2020,NASDAQOMX,NQUSS40401010CADT,1782.71,11493715516.0,0
10/6/2020,NASDAQOMX,NQUSS40401010CADT,1755.85,11320583798.0,0
10/7/2020,NASDAQOMX,NQUSS40401010CADT,1812.57,11686237621.0,0
10/8/2020,NASDAQOMX,NQUSS40401010CADT,1851.52,11937411201.0,0
10/9/2020,NASDAQOMX,NQUSS40401010CADT,1824.21,11761324526.0,0
10/12/2020,NASDAQOMX,NQUSS40401010CADT,1864.08,12018338314.0,0
10/13/2020,NASDAQOMX,NQUSS40401010CADT,1850.04,11927820491.0,0
10/14/2020,NASDAQOMX,NQUSS40401010CADT,1828.64,11789861969.0,0
10/15/2020,NASDAQOMX,NQUSS40401010CADT,1882.23,12135392100.0,0
10/16/2020,NASDAQOMX,NQUSS40401010CADT,1881.64,12131549574.0,0
10/19/2020,NASDAQOMX,NQUSS40401010CADT,1855.13,11960680608.0,0
10/20/2020,NASDAQOMX,NQUSS40401010CADT,1861.41,12001159110.0,0
10/21/2020,NASDAQOMX,NQUSS40401010CADT,1842.31,11822481138.0,0
10/22/2020,NASDAQOMX,NQUSS40401010CADT,1893.76,12152623655.0,0
10/23/2020,NASDAQOMX,NQUSS40401010CADT,1904.2,12219644537.0,0
10/26/2020,NASDAQOMX,NQUSS40401010CADT,1862.65,11953027818.0,0
10/27/2020,NASDAQOMX,NQUSS40401010CADT,1852.51,11887920553.0,0
10/28/2020,NASDAQOMX,NQUSS40401010CADT,1839.23,11802731289.0,0
10/29/2020,NASDAQOMX,NQUSS40401010CADT,1835.75,11780360449.0,0
10/30/2020,NASDAQOMX,NQUSS40401010CADT,1771.86,11370391456.0,0
11/2/2020,NASDAQOMX,NQUSS40401010CADT,1754.96,11261916394.0,0
11/3/2020,NASDAQOMX,NQUSS40401010CADT,1815.26,11648862889.0,0
11/4/2020,NASDAQOMX,NQUSS40401010CADT,1791.71,11497749470.0,0
11/5/2020,NASDAQOMX,NQUSS40401010CADT,1823.78,11703529652.0,0
11/6/2020,NASDAQOMX,NQUSS40401010CADT,1822.14,11690066123.0,2940682
11/9/2020,NASDAQOMX,NQUSS40401010CADT,1882.51,12077386506.0,0
11/10/2020,NASDAQOMX,NQUSS40401010CADT,1925.79,12355090881.0,0
11/11/2020,NASDAQOMX,NQUSS40401010CADT,1934.34,12410830369.0,0
11/12/2020,NASDAQOMX,NQUSS40401010CADT,1894.95,12158145627.0,0
11/13/2020,NASDAQOMX,NQUSS40401010CADT,1952.1,12521583609.0,3210211
11/16/2020,NASDAQOMX,NQUSS40401010CADT,2010.55,12896546107.0,0
11/17/2020,NASDAQOMX,NQUSS40401010CADT,2059.97,13213551614.0,0
11/18/2020,NASDAQOMX,NQUSS40401010CADT,2056.66,13203587577.0,0
11/19/2020,NASDAQOMX,NQUSS40401010CADT,2100.85,13487260813.0,0
11/20/2020,NASDAQOMX,NQUSS40401010CADT,2087.83,13403695625.0,0
11/23/2020,NASDAQOMX,NQUSS40401010CADT,2206.87,14167914346.0,0
11/24/2020,NASDAQOMX,NQUSS40401010CADT,2251.25,14452812705.0,0
11/25/2020,NASDAQOMX,NQUSS40401010CADT,2240.43,14350383946.0,0
11/26/2020,NASDAQOMX,NQUSS40401010CADT,2241.38,14356449430.0,0
11/27/2020,NASDAQOMX,NQUSS40401010CADT,2231.28,14291763887.0,0
11/30/2020,NASDAQOMX,NQUSS40401010CADT,2162.08,13848556316.0,0
12/1/2020,NASDAQOMX,NQUSS40401010CADT,2230.51,13580588329.0,0
12/2/2020,NASDAQOMX,NQUSS40401010CADT,2290.5,13945846651.0,0
12/3/2020,NASDAQOMX,NQUSS40401010CADT,2286.9,13923921243.0,0
12/4/2020,NASDAQOMX,NQUSS40401010CADT,2268.57,13812371823.0,0
12/7/2020,NASDAQOMX,NQUSS40401010CADT,2232.9,13595151285.0,0
12/8/2020,NASDAQOMX,NQUSS40401010CADT,2256.51,13738944503.0,0
12/9/2020,NASDAQOMX,NQUSS40401010CADT,2256.09,13736334419.0,0
12/10/2020,NASDAQOMX,NQUSS40401010CADT,2221.1,13523345014.0,0
12/11/2020,NASDAQOMX,NQUSS40401010CADT,2177.08,13255307724.0,0
12/14/2020,NASDAQOMX,NQUSS40401010CADT,2132.39,12983185968.0,0
12/15/2020,NASDAQOMX,NQUSS40401010CADT,2193.43,13343447349.0,11432608
12/16/2020,NASDAQOMX,NQUSS40401010CADT,2165.2,13171690521.0,0
12/17/2020,NASDAQOMX,NQUSS40401010CADT,2190.35,13283084778.0,0
12/18/2020,NASDAQOMX,NQUSS40401010CADT,2233.16,13542707814.0,0
12/21/2020,NASDAQOMX,NQUSS40401010CADT,2260.5,13733652890.0,0
12/22/2020,NASDAQOMX,NQUSS40401010CADT,2209.26,13422319630.0,0
12/23/2020,NASDAQOMX,NQUSS40401010CADT,2259.69,14080773861.0,0
12/24/2020,NASDAQOMX,NQUSS40401010CADT,2230.59,13899386765.0,0
12/25/2020,NASDAQOMX,NQUSS40401010CADT,2230.59,13899386765.0,0
12/28/2020,NASDAQOMX,NQUSS40401010CADT,2306.82,14374416715.0,0
12/29/2020,NASDAQOMX,NQUSS40401010CADT,2288.28,14258870221.0,0
12/30/2020,NASDAQOMX,NQUSS40401010CADT,2310.0,14391635068.0,2624862
12/31/2020,NASDAQOMX,NQUSS40401010CADT,2252.11,14030926461.0,0
9/21/2020,NASDAQOMX,NQUSS651010CADT,5492.79,23638696491.0,0
9/22/2020,NASDAQOMX,NQUSS651010CADT,5549.1,23881045298.0,0
9/23/2020,NASDAQOMX,NQUSS651010CADT,5445.61,23435653466.0,0
9/24/2020,NASDAQOMX,NQUSS651010CADT,5520.81,23759267662.0,0
9/25/2020,NASDAQOMX,NQUSS651010CADT,5595.04,24078750303.0,0
9/28/2020,NASDAQOMX,NQUSS651010CADT,5642.77,24284150130.0,0
9/29/2020,NASDAQOMX,NQUSS651010CADT,5634.83,24249965412.0,0
9/30/2020,NASDAQOMX,NQUSS651010CADT,5709.27,24570314595.0,0
10/1/2020,NASDAQOMX,NQUSS651010CADT,5733.39,24674144560.0,0
10/2/2020,NASDAQOMX,NQUSS651010CADT,5822.9,25059338557.0,0
10/5/2020,NASDAQOMX,NQUSS651010CADT,5902.37,25401342803.0,0
10/6/2020,NASDAQOMX,NQUSS651010CADT,5963.44,25664165243.0,0
10/7/2020,NASDAQOMX,NQUSS651010CADT,6074.51,26142154200.0,0
10/8/2020,NASDAQOMX,NQUSS651010CADT,6135.87,26406236263.0,0
10/9/2020,NASDAQOMX,NQUSS651010CADT,6106.98,26281906993.0,0
10/12/2020,NASDAQOMX,NQUSS651010CADT,6152.38,26477295106.0,0
10/13/2020,NASDAQOMX,NQUSS651010CADT,6083.12,26179223552.0,0
